32.795017,708.076233,
35.063541,640.637268,
47.554893,731.977661,
50.542866,721.579407,
52.159382,652.742371,
58.035042,862.753357,
77.953300,860.341370,
92.432686,648.121338,
95.887466,753.483887,
110.168243,767.060059,
111.363708,684.241516,
122.122803,756.145935,
142.912415,735.876404,
147.227722,239.055923,
148.218857,832.451294,
150.613693,788.292664,
159.808563,681.963013,
179.832047,645.315552,
179.832047,645.315552,
195.928879,817.948242,
200.965973,643.632629,
222.495575,671.592407,
231.361404,785.312134,
232.635834,652.089050,
239.116135,692.297241,
239.045029,763.458069,
275.579285,326.460236,
275.579285,326.460236,
318.960358,656.330078,
341.539886,743.212769,
351.864960,758.493164,
364.123169,663.418457,
366.307709,692.310547,
380.825806,687.700867,
436.964691,747.677307,
445.398987,717.567444,
452.618744,787.903320,
459.471588,651.831909,
459.899292,695.153015,
469.141815,716.527954,
481.931183,676.620178,
513.944214,641.395630,
513.925720,697.767456,
513.925720,697.767456,
516.363464,635.690552,
516.500916,676.794373,
516.500916,676.794373,
540.040100,686.711304,
569.987549,774.020813,
581.865234,713.512573,
583.132629,794.287781,
620.347290,633.217102,
620.143982,793.291138,
629.015625,683.894653,
641.004150,618.948303,
654.947815,760.519836,
655.274414,780.290100,
669.684631,691.160278,
678.980103,563.403015,
678.980103,563.403015,
679.283691,755.918701,
687.190247,674.901978,
693.264038,136.503448,
695.332458,580.127136,
702.377380,613.957520,
702.377380,613.957520,
707.964478,611.100586,
707.964478,611.100586,
755.674744,740.099976,
764.411011,583.699402,
767.426575,470.188843,
769.267334,204.076797,
769.267334,204.076797,
771.720398,435.108826,
789.929504,593.240601,
793.782654,205.437744,
801.132507,729.480774,
806.510437,534.283508,
805.802490,588.360657,
847.938416,266.130981,
868.432983,261.691986,
875.140381,633.507568,
876.348022,321.260284,
883.908386,321.147827,
889.081055,192.132355,
896.428101,510.375458,
900.754761,147.053848,
901.325989,470.947388,
915.307678,648.523315,
915.307678,648.523315,
18.204191,803.727356,
28.979330,640.010498,
34.055298,706.267761,
51.885330,719.819763,
53.921261,650.949646,
58.845219,860.917297,
80.007797,752.327026,
93.524460,646.847290,
97.188240,751.667358,
107.017647,831.956482,
112.773636,682.569580,
122.745522,754.575623,
141.319702,672.515198,
143.982010,734.174988,
151.566528,786.411743,
161.046600,680.190918,
181.086914,643.502686,
181.086914,643.502686,
190.013992,636.042969,
196.787048,816.168274,
200.701233,703.862000,
202.232697,641.867920,
215.677048,735.565735,
216.067825,769.077698,
223.702347,670.157043,
241.343628,657.576782,
264.366028,701.306519,
277.066040,325.186401,
277.066040,325.186401,
293.060913,730.943298,
320.186920,654.479919,
329.584534,757.201477,
342.403412,741.565918,
342.365387,782.683289,
352.836121,756.884705,
365.506348,662.026550,
367.557800,690.785339,
437.899841,745.722107,
446.614990,715.901123,
453.456635,786.052795,
460.653534,650.450745,
463.576599,245.297653,
470.603363,714.813965,
480.820618,692.116089,
482.757568,675.029114,
515.156372,639.918640,
517.639526,634.027405,
517.449036,675.340881,
517.449036,675.340881,
548.033813,776.964478,
554.499207,658.631775,
557.785889,612.406799,
578.229126,789.316040,
585.162292,639.837524,
600.678772,790.050598,
629.976807,682.370544,
666.457031,633.528015,
666.457031,633.528015,
670.238586,689.978882,
679.958252,561.919312,
679.958252,561.919312,
744.356079,440.231201,
756.373108,669.085938,
768.515259,469.221039,
770.732910,203.116577,
775.861206,624.775635,
789.801941,420.644592,
802.423584,186.640289,
816.033875,668.784424,
816.033875,668.784424,
849.159912,265.048492,
867.008301,313.926117,
876.305054,632.002808,
877.436584,320.011902,
882.598450,476.001129,
885.100952,320.613617,
890.666016,191.066086,
893.718018,147.816864,
901.733032,146.041580,
902.629456,469.696716,
905.795349,498.884125,
938.265808,498.368866,
951.799500,265.027893,
970.044678,187.192642,
969.739990,192.084991,
977.213806,177.788498,
978.156433,265.340057,
992.417419,161.265793,
992.417419,161.265793,
993.302551,205.314911,
1.962649,689.694153,
34.406265,705.094971,
50.072018,728.807556,
52.253361,718.421997,
94.117523,645.209656,
97.466225,750.438782,
107.549507,830.811157,
113.236946,680.812927,
141.998413,671.065735,
144.313416,732.905212,
181.468811,642.380981,
181.468811,642.380981,
190.353333,634.676270,
200.979080,702.595398,
202.529343,640.736084,
210.456177,692.058960,
223.972717,668.826843,
243.849091,712.262512,
277.386658,323.357025,
277.386658,323.357025,
320.541473,653.105530,
334.010254,807.371704,
343.039185,740.386780,
367.099243,751.034363,
367.547028,689.554382,
410.072906,745.113464,
437.117767,738.728638,
443.596191,709.552490,
446.266968,640.984802,
446.693695,714.628052,
453.961487,784.872803,
461.004578,649.334656,
464.724640,243.700317,
481.085358,690.969910,
483.076294,673.771606,
518.077148,632.824707,
540.964050,783.376343,
547.740723,775.731934,
557.913513,611.077209,
611.127930,674.020020,
611.127930,674.020020,
630.065857,680.960205,
646.439514,741.853149,
646.439514,741.853149,
656.358887,777.390930,
666.627136,632.232483,
666.627136,632.232483,
667.912903,677.273865,
680.168457,560.548584,
696.635681,577.248779,
703.637939,611.606018,
709.257629,608.251465,
718.903320,236.479614,
733.015869,619.174438,
733.015869,619.174438,
744.657104,438.794098,
756.942505,667.876709,
769.079224,468.096161,
769.079224,468.096161,
781.113953,202.382919,
789.766296,419.528015,
792.843384,602.451416,
795.451599,208.202972,
795.451599,208.202972,
802.500305,432.306030,
802.500305,432.306030,
804.171143,267.054352,
807.171326,585.938354,
810.899475,612.121887,
822.071472,666.995911,
822.071472,666.995911,
824.713074,525.744507,
851.286194,144.632401,
851.519043,498.256622,
870.438293,259.345947,
877.799377,318.861176,
885.250732,319.105499,
896.012695,483.118286,
897.644470,507.918701,
906.430969,497.781189,
938.406982,497.190216,
952.312073,263.818329,
970.127258,190.519684,
977.832947,176.417175,
978.773376,263.666138,
992.913391,159.835541,
993.640381,203.780212,
993.640381,203.780212,
1029.344604,202.993347,
1029.344604,202.993347,
2.534265,688.691772,
34.772873,704.091125,
44.162025,817.816833,
46.302597,682.110474,
52.547966,717.611877,
54.315643,648.685547,
55.271702,821.174805,
55.271702,821.174805,
64.155090,739.628235,
79.892731,856.182129,
80.546722,750.055542,
89.388451,671.485046,
94.069061,644.481506,
100.245956,760.091003,
113.239388,680.063965,
116.260712,674.893677,
123.394447,752.340393,
127.057472,733.799805,
137.782730,23.086140,
139.301437,253.344818,
141.876877,670.336365,
144.484634,732.225830,
152.095184,784.318909,
184.344788,662.486023,
184.685883,815.250854,
192.002350,691.249207,
201.199799,701.493774,
202.484344,639.769653,
210.410553,691.212036,
224.133530,667.903137,
226.435043,704.141907,
229.353226,787.721008,
232.842987,775.203308,
240.571793,759.371338,
243.439301,711.710022,
293.457001,728.642578,
344.932434,241.030746,
348.529388,672.149170,
368.341766,688.957642,
437.477203,737.773315,
438.262268,743.296082,
443.376312,708.562134,
446.395142,640.134155,
447.220398,707.987549,
446.860474,713.661133,
454.063202,783.911499,
461.032440,648.110474,
464.113831,703.184875,
465.570679,242.932816,
471.194153,712.378235,
481.355530,690.150513,
483.239532,672.781738,
518.134155,631.904907,
541.578735,683.186462,
548.040527,774.863831,
557.769836,610.270508,
557.769836,610.270508,
568.451782,776.549194,
581.283142,717.973206,
581.283142,717.973206,
584.556030,790.163452,
611.081604,673.432068,
611.081604,673.432068,
