97125106752000,3,0.057421334,-0.07696902,-0.17592919,
97125116167000,3,0.07941248,-0.02321288,-0.16126843,
97125125603000,3,0.07452556,-0.0012217305,-0.13927728,
97125135037000,3,0.028099801,-0.021991149,-0.1441642,
97125144454000,3,-0.06963864,-0.062308256,-0.1282817,
97125153891000,3,-0.19303341,-0.06719518,-0.08552113,
97125163320000,3,-0.28955013,-0.080634214,-0.057421334,
97125172757000,3,-0.31520647,-0.08674286,-0.04520403,
97125182211000,3,-0.25045475,-0.06719518,-0.04153884,
97125191696000,3,-0.119729586,-0.02321288,-0.032986723,
97125201060000,3,0.021991149,0.019547688,-0.02565634,
97125210492000,3,0.14905111,0.043982297,-0.013439035,
97125220024000,3,0.23945917,0.064751714,0.02687807,
97125229454000,3,0.28588495,0.065973446,0.056199603,
97125238901000,3,0.29443705,0.0036651916,0.04520403,
97125248305000,3,0.28588495,-0.08552113,-0.008552114,
97125257733000,3,0.25045475,-0.14782938,-0.047647487,
97125267203000,3,0.20525073,-0.16982053,-0.036651913,
97125276642000,3,0.15149458,-0.1563815,-0.017104227,
97125286040000,3,0.10629055,-0.14782938,-0.004886922,
97125295482000,3,0.07086037,-0.1600467,-0.0061086523,
97125304842000,3,0.05375614,-0.13316862,-0.02321288,
97125314844000,3,0.039095376,-0.09896017,-0.02321288,
97125401023000,3,0.014660766,-0.09285152,-0.0061086523,
97125401601000,3,-0.004886922,-0.07941248,0.032986723,
97125402160000,3,-0.0036651916,-0.04886922,0.073303826,
97125402718000,3,0.017104227,-0.028099801,0.103847094,
97125403289000,3,0.02321288,-0.02443461,0.1160644,
97125403870000,3,0.02321288,-0.034208454,0.12339478,
97125404446000,3,-0.036651913,-0.062308256,0.09285152,
97125405053000,3,-0.02565634,-0.09040806,0.036651913,
97125405634000,3,-0.012217305,-0.10873401,0.007330383,
97125408587000,3,0.008552114,-0.10262536,-0.02443461,
97125417936000,3,0.052534413,-0.1001819,-0.043982297,
97125427820000,3,0.08307768,-0.095294975,-0.06352998,
97125440996000,3,0.06719518,-0.09773844,-0.059864793,
97125446580000,3,0.02565634,-0.06841691,-0.039095376,
97125511784000,3,0.004886922,-0.042760566,-0.02443461,
97125512472000,3,-0.034208454,-0.04642576,-0.009773844,
97125513144000,3,-0.07819075,-0.015882496,0.004886922,
97125513835000,3,-0.103847094,-0.007330383,0.013439035,
97125514530000,3,-0.12461651,-0.042760566,0.002443461,
97125515227000,3,-0.12705997,-0.05009095,-0.004886922,
97125515948000,3,-0.10995574,-0.032986723,-0.02076942,
97125521971000,3,-0.07819075,-0.040317107,-0.034208454,
97125531397000,3,-0.05375614,-0.036651913,-0.04520403,
97125540735000,3,-0.04886922,-0.018325957,-0.05497787,
97125550864000,3,-0.05131268,-0.021991149,-0.056199603,
97125559645000,3,-0.059864793,-0.02443461,-0.043982297,
