20170501143223464,3,0.632767,-0.033936,0.063995,
20170501143223467,3,0.632767,-0.033936,0.063995,
20170501143223475,3,0.632767,-0.033936,0.063995,
20170501143223484,3,-0.073380,0.022263,-0.001984,
20170501143223498,3,-0.081924,0.032028,-0.001984,
20170501143223508,3,-0.073380,0.036911,0.004120,
20170501143223512,3,-0.061157,0.060120,0.012680,
20170501143223515,3,-0.044052,0.069901,0.015121,
20170501143223519,3,-0.039185,0.051575,0.013901,
20170501143223523,3,-0.055054,0.024704,0.011459,
20170501143223532,3,-0.059937,0.018585,0.009003,
20170501143223539,3,-0.068497,0.027145,0.010239,
20170501143223547,3,-0.074585,0.049118,0.013901,
20170501143223553,3,-0.057495,0.052795,0.009003,
20170501143223565,3,-0.024521,0.061356,-0.000763,
20170501143223569,3,-0.007416,0.076004,-0.006882,
20170501143223574,3,-0.008636,0.071121,-0.003204,
20170501143223585,3,-0.002533,0.051575,-0.004425,
20170501143223601,3,0.003586,0.035690,0.002899,
20170501143223605,3,0.019470,0.023468,0.004120,
20170501143223616,3,0.032898,0.021027,-0.000763,
20170501143223622,3,0.041443,0.021027,-0.014206,
20170501143223636,3,0.014572,0.003937,-0.022751,
20170501143223646,3,-0.013535,-0.008286,-0.023972,
20170501143223665,3,-0.003754,0.006378,-0.027649,
20170501143223668,3,0.006027,0.019821,-0.021530,
20170501143223671,3,-0.001297,0.021027,-0.011765,
20170501143223673,3,-0.014740,0.032028,-0.008087,
20170501143223676,3,-0.031860,0.041794,0.002899,
20170501143223680,3,-0.047729,0.035690,0.007797,
20170501143223682,3,-0.057495,0.025909,0.004120,
20170501143223686,3,-0.058701,0.021027,0.004120,
20170501143223689,3,-0.052612,0.023468,-0.003204,
20170501143223691,3,-0.045288,0.016144,-0.000763,
20170501143223694,3,-0.055054,-0.000961,0.000458,
20170501143223697,3,-0.068497,-0.009491,-0.008087,
20170501143223704,3,-0.057495,0.005142,-0.012970,
20170501143223716,3,-0.036743,0.018585,-0.010529,
20170501143223735,3,-0.018417,0.008820,-0.019089,
20170501143223756,3,-0.002533,0.010025,-0.020309,
20170501143223775,3,0.023117,0.007584,-0.011765,
20170501143223800,3,0.030457,0.028351,0.007797,
20170501143223814,3,0.006027,0.047913,0.017563,
20170501143223836,3,-0.025742,0.038132,0.018784,
20170501143223858,3,-0.053818,0.035690,0.017563,
20170501143223878,3,-0.056259,0.043030,0.013901,
20170501143223903,3,-0.047729,0.046677,0.005356,
20170501143223916,3,-0.042847,0.035690,-0.001984,
20170501143223933,3,-0.034302,0.021027,-0.000763,
20170501143223956,3,-0.022064,0.012466,-0.001984,
20170501143223972,3,-0.014740,0.008820,-0.015411,
20170501143223992,3,-0.009857,0.001495,-0.031296,
20170501143224010,3,-0.004974,0.005142,-0.028854,
20170501143224034,3,0.013351,0.003937,-0.023972,
20170501143224055,3,0.029236,0.013702,-0.017868,
20170501143224072,3,0.026794,0.022263,-0.004425,
20170501143224094,3,0.009689,0.032028,0.004120,
20170501143224109,3,0.004791,0.027145,-0.000763,
20170501143224136,3,0.004791,0.021027,-0.010529,
20170501143224149,3,-0.000092,0.017365,-0.006882,
20170501143224169,3,0.009689,0.018585,-0.000763,
20170501143224190,3,0.018234,0.021027,-0.001984,
20170501143224207,3,0.017014,0.029587,-0.005646,
20170501143224230,3,0.021912,0.029587,-0.000763,
20170501143224246,3,0.020676,0.012466,0.000458,
20170501143224266,3,0.001144,0.012466,0.004120,
20170501143224288,3,-0.006195,0.023468,0.004120,
20170501143224307,3,0.025574,0.035690,-0.000763,
20170501143224330,3,0.046341,0.035690,-0.005646,
20170501143224345,3,0.052444,0.024704,-0.004425,
20170501143224367,3,0.061005,0.012466,-0.001984,
20170501143224385,3,0.076874,-0.000961,-0.001984,
20170501143224405,3,0.101318,-0.000961,0.009003,
20170501143224423,3,0.145294,0.006378,0.015121,
20170501143224447,3,0.190506,0.003937,0.015121,
20170501143224466,3,0.239365,-0.004608,-0.004425,
20170501143224483,3,0.268692,-0.007050,-0.008087,
20170501143224501,3,0.315124,-0.021729,-0.017868,
20170501143224522,3,0.378632,-0.033936,-0.019089,
20170501143224542,3,0.448288,-0.060806,0.001678,
20170501143224563,3,0.504486,-0.092575,0.024887,
20170501143224605,3,0.539917,-0.117004,0.029785,
20170501143224635,3,0.583893,-0.125565,0.035889,
20170501143224639,3,0.630325,-0.136551,0.046890,
20170501143224648,3,0.640091,-0.102341,0.035889,
20170501143224676,3,0.632767,-0.095016,0.020004,
20170501143224682,3,0.646210,-0.121902,0.005356,
20170501143224704,3,0.676743,-0.156113,0.026123,
20170501143224718,3,0.719513,-0.169540,0.067657,
20170501143224738,3,0.787918,-0.169540,0.106735,
20170501143224764,3,0.873459,-0.153671,0.118973,
20170501143224778,3,0.945526,-0.098679,0.105530,
20170501143224802,3,0.988297,-0.065704,0.096970,
20170501143224817,3,1.037155,-0.065704,0.079880,
20170501143224837,3,1.117798,-0.070587,0.063995,
20170501143224855,3,1.221634,-0.064468,0.059097,
20170501143224877,3,1.320602,-0.055923,0.050552,
20170501143224902,3,1.374344,-0.059586,0.044434,
20170501143224921,3,1.348694,-0.033936,0.029785,
20170501143224945,3,1.255844,-0.037598,0.016342,
20170501143224978,3,1.183777,-0.046143,0.018784,
20170501143224982,3,1.128799,-0.049820,0.012680,
20170501143225002,3,1.007828,-0.011932,-0.030090,
20170501143225017,3,0.780594,0.011261,-0.058167,
20170501143225038,3,0.464172,0.013702,-0.055740,
20170501143225053,3,0.068329,0.036911,-0.045975,
20170501143225075,3,-0.329926,0.027145,-0.026413,
20170501143225095,3,-0.624374,0.029587,-0.003204,
20170501143225112,3,-0.813751,0.058899,0.004120,
20170501143225133,3,-0.923691,0.057678,0.045670,
20170501143225151,3,-1.007996,0.038132,0.063995,
20170501143225171,3,-1.114288,0.073563,0.041992,
20170501143225211,3,-1.215683,0.135880,0.028564,
20170501143225218,3,-1.291428,0.146866,0.006561,
20170501143225239,3,-1.387955,0.134644,-0.019089,
20170501143225249,3,-1.442932,0.099213,-0.027649,
20170501143225272,3,-1.457581,0.022263,-0.050858,
