20170420075907059,3,0.078552,0.031647,0.021515,
20170420075907075,3,0.083450,0.030411,0.015411,
20170420075907095,3,0.091995,0.046295,-0.007813,
20170420075907115,3,0.068787,0.054855,-0.021255,
20170420075907137,3,0.023590,0.067062,-0.005371,
20170420075907158,3,0.005264,0.054855,0.005630,
20170420075907176,3,0.026031,0.037735,-0.007813,
20170420075907198,3,0.026031,0.029190,-0.007813,
20170420075907215,3,-0.005737,0.018204,0.008072,
20170420075907234,3,-0.024063,-0.008682,0.014191,
20170420075907252,3,-0.011856,-0.019669,0.010513,
20170420075907273,3,-0.002060,-0.015991,0.003189,
20170420075907292,3,0.012589,-0.005005,0.003189,
20170420075907315,3,0.028473,-0.009903,0.005630,
20170420075907331,3,0.028473,-0.026993,0.000748,
20170420075907351,3,0.024811,-0.025757,0.001968,
20170420075907377,3,0.023590,-0.005005,0.003189,
20170420075907392,3,0.024811,0.008423,0.003189,
20170420075907410,3,0.048019,0.009644,0.000748,
20170420075907442,3,0.070007,-0.001358,-0.001694,
20170420075907454,3,0.074890,0.003525,-0.000473,
20170420075907469,3,0.068787,0.004761,0.008072,
20170420075907490,3,0.062683,-0.012344,0.017853,
20170420075907508,3,0.068787,-0.018433,0.017853,
20170420075907528,3,0.061462,-0.003799,0.014191,
20170420075907549,3,0.056564,-0.022110,0.009308,
20170420075907568,3,0.050461,-0.050201,0.011749,
20170420075907589,3,0.052902,-0.037994,0.014191,
20170420075907607,3,0.079788,-0.017227,0.015411,
20170420075907629,3,0.122543,-0.007446,0.016632,
20170420075907646,3,0.177536,0.007202,0.010513,
20170420075907668,3,0.203186,0.015762,0.006851,
20170420075907688,3,0.179977,0.023087,0.006851,
20170420075907707,3,0.157974,0.031647,0.008072,
20170420075907724,3,0.184860,0.036530,0.016632,
20170420075907744,3,0.210510,0.027969,0.020294,
20170420075907766,3,0.212952,0.023087,0.014191,
20170420075907789,3,0.209274,0.036530,0.020294,
20170420075907804,3,0.205627,0.025528,0.033737,
20170420075907827,3,0.181183,0.003525,0.037399,
20170420075907847,3,0.157974,0.001083,0.041061,
20170420075907862,3,0.140854,0.003525,0.038620,
20170420075907882,3,0.121323,0.012085,0.041061,
20170420075907901,3,0.098114,0.020645,0.049622,
20170420075907927,3,0.057785,0.019409,0.052063,
20170420075907944,3,0.018707,0.014526,0.053284,
20170420075907963,3,-0.008179,-0.000122,0.045944,
20170420075907988,3,-0.020386,-0.022110,0.037399,
20170420075908008,3,-0.013062,-0.040436,0.021515,
20170420075908021,3,0.013809,-0.026993,0.005630,
20170420075908039,3,0.045578,-0.011108,-0.007813,
20170420075908059,3,0.060242,-0.017227,-0.024902,
20170420075908090,3,0.067566,-0.022110,-0.042023,
20170420075908098,3,0.052902,0.002319,-0.046906,
20170420075908123,3,0.015030,0.029190,-0.045670,
20170420075908138,3,-0.017944,0.040176,-0.049347,
20170420075908158,3,-0.048492,0.032852,-0.059097,
20170420075908178,3,-0.092468,0.021851,-0.067657,
20170420075908201,3,-0.144989,0.015762,-0.077423,
20170420075908219,3,-0.182877,0.020645,-0.082306,
20170420075908244,3,-0.204849,0.018204,-0.081100,
20170420075908260,3,-0.198761,0.003525,-0.085983,
20170420075908276,3,-0.196320,0.002319,-0.089645,
20170420075908296,3,-0.201202,-0.000122,-0.094543,
20170420075908315,3,-0.206085,0.005966,-0.094543,
20170420075908335,3,-0.217087,0.012085,-0.099426,
20170420075908361,3,-0.228058,0.024307,-0.098190,
20170420075908378,3,-0.242737,0.029190,-0.099426,
20170420075908396,3,-0.258621,0.014526,-0.098190,
20170420075908414,3,-0.273270,0.001083,-0.099426,
20170420075908434,3,-0.264740,-0.007446,-0.105530,
20170420075908460,3,-0.259827,-0.005005,-0.112854,
20170420075908472,3,-0.275711,0.002319,-0.117752,
20170420075908493,3,-0.296478,0.003525,-0.112854,
20170420075908515,3,-0.309921,0.008423,-0.112854,
20170420075908532,3,-0.289154,-0.005005,-0.117752,
20170420075908552,3,-0.265945,-0.014786,-0.125076,
20170420075908570,3,-0.269623,-0.023315,-0.132401,
20170420075908591,3,-0.275711,-0.025757,-0.136078,
20170420075908612,3,-0.294037,-0.025757,-0.133621,
20170420075908630,3,-0.312363,-0.020874,-0.129959,
20170420075908657,3,-0.316040,-0.033112,-0.131180,
20170420075908670,3,-0.295273,-0.045319,-0.138519,
20170420075908694,3,-0.267181,-0.052643,-0.147064,
20170420075908711,3,-0.252502,-0.046539,-0.153168,
20170420075908730,3,-0.256180,-0.035553,-0.156845,
20170420075908749,3,-0.267181,-0.029434,-0.154388,
20170420075908767,3,-0.281830,-0.031876,-0.151947,
20170420075908794,3,-0.302597,-0.026993,-0.149506,
20170420075908832,3,-0.303833,-0.023315,-0.144623,
20170420075908838,3,-0.286713,-0.029434,-0.148285,
20170420075908846,3,-0.281830,-0.024551,-0.148285,
20170420075908866,3,-0.285507,-0.015991,-0.147064,
20170420075908893,3,-0.284271,-0.014786,-0.143402,
20170420075908905,3,-0.272064,-0.014786,-0.142181,
20170420075908926,3,-0.247620,-0.014786,-0.138519,
20170420075908945,3,-0.226852,-0.018433,-0.136078,
20170420075908965,3,-0.223175,-0.030670,-0.136078,
20170420075908988,3,-0.219528,-0.020874,-0.128738,
20170420075909005,3,-0.213409,-0.003799,-0.118958,
20170420075909024,3,-0.221970,-0.006241,-0.114075,
20170420075909046,3,-0.240295,-0.000122,-0.107971,
20170420075909064,3,-0.245178,0.013321,-0.104309,
20170420075909086,3,-0.226852,0.035294,-0.103073,
20170420075909106,3,-0.198761,0.045074,-0.105530,
20170420075909125,3,-0.186523,0.016968,-0.112854,
20170420075909146,3,-0.188980,-0.002563,-0.118958,
20170420075909174,3,-0.202408,0.002319,-0.116516,
20170420075909181,3,-0.204849,-0.003799,-0.115311,
20170420075909200,3,-0.199966,-0.000122,-0.109192,
20170420075909226,3,-0.197525,0.015762,-0.105530,
20170420075909239,3,-0.180435,0.002319,-0.104309,
20170420075909259,3,-0.168213,-0.009903,-0.103073,
20170420075909279,3,-0.171875,-0.011108,-0.106750,
20170420075909300,3,-0.174316,-0.022110,-0.111633,
20170420075909324,3,-0.171875,-0.046539,-0.110413,
20170420075909338,3,-0.149887,-0.046539,-0.101868,
20170420075909366,3,-0.104675,-0.026993,-0.095749,
20170420075909385,3,-0.077805,-0.028214,-0.093307,
20170420075909402,3,-0.096130,-0.029434,-0.092087,
20170420075909418,3,-0.119339,-0.030670,-0.087204,
20170420075909436,3,-0.118118,-0.025757,-0.083542,
20170420075909459,3,-0.092468,-0.026993,-0.077423,
20170420075909477,3,-0.076584,-0.028214,-0.067657,
20170420075909498,3,-0.074142,-0.022110,-0.057892,
20170420075909530,3,-0.081467,-0.015991,-0.050552,
20170420075909534,3,-0.070465,-0.008682,-0.048111,
20170420075909559,3,-0.058258,0.001083,-0.045670,
20170420075909573,3,-0.044815,0.002319,-0.042023,
20170420075909595,3,-0.016739,-0.009903,-0.038345,
20170420075909627,3,0.007706,-0.019669,-0.028580,
20170420075909635,3,0.016251,-0.009903,-0.012695,
20170420075909658,3,0.018707,-0.007446,0.001968,
20170420075909673,3,0.021149,-0.002563,0.012955,
20170420075909693,3,0.023590,0.002319,0.019073,
20170420075909732,3,0.028473,0.005966,0.022736,
20170420075909740,3,0.052902,0.018204,0.022736,
20170420075909758,3,0.087112,0.020645,0.027618,
20170420075909771,3,0.104218,0.018204,0.037399,
20170420075909791,3,0.109116,0.009644,0.052063,
20170420075909815,3,0.121323,0.012085,0.067947,
20170420075909829,3,0.129883,0.018204,0.082596,
20170420075909850,3,0.142090,0.014526,0.091156,
20170420075909870,3,0.145767,0.016968,0.093597,
20170420075909896,3,0.156738,0.034088,0.099716,
20170420075909909,3,0.176300,0.038971,0.110687,
20170420075909931,3,0.200745,0.032852,0.121689,
20170420075909948,3,0.203186,0.020645,0.129013,
20170420075909967,3,0.211731,-0.001358,0.127808,
20170420075909993,3,0.241043,-0.008682,0.122925,
20170420075910009,3,0.277695,-0.013550,0.122925,
20170420075910027,3,0.294800,-0.015991,0.126572,
20170420075910049,3,0.302139,-0.000122,0.131454,
20170420075910066,3,0.293579,0.012085,0.132690,
20170420075910088,3,0.272812,0.009644,0.132690,
20170420075910107,3,0.266708,0.003525,0.126572,
20170420075910127,3,0.287476,0.001083,0.118042,
20170420075910147,3,0.296036,0.005966,0.119247,
20170420075910168,3,0.283813,0.009644,0.127808,
20170420075910188,3,0.260605,0.003525,0.126572,
20170420075910207,3,0.255722,0.004761,0.118042,
20170420075910226,3,0.261826,0.009644,0.115585,
20170420075910243,3,0.266708,0.020645,0.116806,
20170420075910265,3,0.265488,0.026749,0.115585,
20170420075910282,3,0.267929,0.025528,0.113144,
20170420075910303,3,0.256927,0.037735,0.116806,
20170420075910325,3,0.245941,0.032852,0.119247,
20170420075910343,3,0.244720,0.025528,0.116806,
20170420075910362,3,0.255722,0.030411,0.116806,
20170420075910390,3,0.271591,0.027969,0.120483,
20170420075910402,3,0.277695,0.012085,0.120483,
20170420075910427,3,0.276489,0.002319,0.119247,
20170420075910442,3,0.272812,0.031647,0.122925,
20170420075910459,3,0.260605,0.032852,0.124130,
20170420075910479,3,0.242279,0.027969,0.118042,
20170420075910500,3,0.187302,0.031647,0.119247,
20170420075910532,3,0.138412,0.038971,0.115585,
20170420075910544,3,0.122543,0.062180,0.108246,
20170420075910564,3,0.116440,0.078064,0.098480,
20170420075910577,3,0.106659,0.087830,0.088715,
20170420075910598,3,0.090775,0.076843,0.076492,
20170420075910618,3,0.078552,0.030411,0.061829,
20170420075910636,3,0.068787,-0.007446,0.064270,
20170420075910660,3,0.074890,-0.009903,0.087479,
20170420075910676,3,0.100555,-0.003799,0.113144,
20170420075910696,3,0.140854,-0.020874,0.122925,
20170420075910728,3,0.168976,-0.039200,0.140015,
20170420075910739,3,0.148209,-0.056320,0.169342,
20170420075910761,3,0.068787,-0.036758,0.218201,
20170420075910777,3,-0.010620,-0.023315,0.271973,
20170420075910796,3,-0.047256,-0.029434,0.323288,
20170420075910817,3,-0.080246,-0.057526,0.358704,
20170420075910837,3,-0.104675,-0.096634,0.381912,
20170420075910857,3,-0.101013,-0.122284,0.397797,
20170420075910877,3,-0.108353,-0.105179,0.422241,
20170420075910893,3,-0.108353,-0.072205,0.480881,
20170420075910913,3,-0.075348,0.007202,0.566406,
20170420075910932,3,-0.046051,0.032852,0.573730,
20170420075910962,3,-0.048492,0.038971,0.552963,
20170420075910971,3,-0.058258,0.015762,0.521194,
20170420075910993,3,-0.041153,-0.026993,0.458893,
20170420075911013,3,0.001587,-0.007446,0.383148,
20170420075911030,3,0.012589,0.029190,0.319611,
20170420075911060,3,-0.017944,0.012085,0.286636,
20170420075911069,3,-0.019180,-0.006241,0.265854,
20170420075911089,3,0.052902,-0.005005,0.223099,
20170420075911113,3,0.142090,-0.056320,0.110687,
20170420075911131,3,0.194626,-0.084412,-0.016357,
20170420075911152,3,0.238602,-0.121063,-0.111633,
20170420075911171,3,0.271591,-0.169937,-0.171494,
20170420075911210,3,0.247162,-0.199265,-0.263138,
20170420075911213,3,0.193390,-0.173584,-0.316879,
20170420075911227,3,0.177536,-0.167496,-0.382858,
20170420075911246,3,0.200745,-0.226120,-0.443939,
20170420075911267,3,0.190948,-0.276215,-0.456162,
20170420075911294,3,0.155533,-0.257889,-0.448822,
20170420075911308,3,0.160416,-0.224915,-0.467148,
20170420075911326,3,0.243484,-0.191910,-0.461060,
20170420075911345,3,0.332687,-0.161377,-0.454941,
20170420075911371,3,0.369339,-0.187027,-0.458603,
20170420075911390,3,0.380325,-0.229797,-0.463501,
20170420075911407,3,0.388870,-0.222473,-0.464706,
20170420075911432,3,0.423080,-0.168701,-0.456162,
20170420075911443,3,0.467072,-0.124725,-0.450058,
20170420075911464,3,0.449966,-0.108841,-0.443939,
20170420075911482,3,0.366898,-0.114960,-0.434174,
20170420075911502,3,0.267929,-0.145493,-0.440277,
20170420075911524,3,0.187302,-0.141830,-0.447617,
20170420075911546,3,0.124985,-0.088074,-0.434174,
20170420075911562,3,0.051682,-0.020874,-0.409729,
20170420075911591,3,-0.035065,0.009644,-0.404846,
20170420075911604,3,-0.130341,0.049957,-0.401184,
20170420075911630,3,-0.220734,0.060959,-0.401184,
20170420075911640,3,-0.296478,0.079285,-0.421951,
20170420075911659,3,-0.322159,0.117157,-0.440277,
20170420075911681,3,-0.328247,0.134262,-0.446381,
20170420075911700,3,-0.338028,0.119598,-0.439056,
20170420075911725,3,-0.372238,0.119598,-0.429291,
20170420075911738,3,-0.395447,0.123261,-0.423172,
20170420075911759,3,-0.382004,0.146469,-0.425613,
20170420075911778,3,-0.349030,0.113495,-0.430496,
20170420075911799,3,-0.320923,0.086609,-0.445175,
20170420075911822,3,-0.338028,0.092728,-0.450058,
20170420075911840,3,-0.382004,0.118378,-0.443939,
20170420075911860,3,-0.399109,0.129379,-0.435394,
20170420075911880,3,-0.363693,0.086609,-0.414627,
20170420075911895,3,-0.347809,0.075623,-0.377975,
20170420075911915,3,-0.374680,0.141586,-0.330322,
20170420075911934,3,-0.428436,0.194122,-0.288788,
20170420075911954,3,-0.461426,0.202682,-0.246017,
20170420075911978,3,-0.440659,0.189240,-0.219147,
20170420075911993,3,-0.416214,0.168472,-0.191040,
20170420075912015,3,-0.412552,0.161148,-0.166611,
20170420075912034,3,-0.401566,0.157471,-0.134842,
20170420075912057,3,-0.389343,0.156250,-0.106750,
20170420075912076,3,-0.390564,0.146469,-0.073776,
20170420075912093,3,-0.388123,0.104935,-0.032227,
20170420075912114,3,-0.390564,0.080505,0.014191,
20170420075912136,3,-0.401566,0.078064,0.048386,
20170420075912160,3,-0.411331,0.085388,0.078934,
20170420075912171,3,-0.408890,0.095169,0.122925,
20170420075912193,3,-0.400330,0.092728,0.170578,
20170420075912213,3,-0.407669,0.069504,0.205994,
20170420075912232,3,-0.424774,0.062180,0.246323,
20170420075912259,3,-0.417450,0.037735,0.274414,
20170420075912269,3,-0.400330,0.032852,0.274414,
20170420075912291,3,-0.388123,0.020645,0.273193,
20170420075912312,3,-0.369797,0.018204,0.274414,
20170420075912330,3,-0.361237,0.007202,0.287857,
20170420075912350,3,-0.347809,-0.037994,0.300064,
20170420075912370,3,-0.334366,-0.059967,0.307404,
20170420075912404,3,-0.309921,-0.040436,0.303726,
20170420075912426,3,-0.281830,-0.031876,0.290298,
20170420075912436,3,-0.272064,-0.033112,0.286636,
20170420075912449,3,-0.263504,-0.034317,0.286636,
20170420075912465,3,-0.262268,-0.072205,0.290298,
20170420075912490,3,-0.265945,-0.083191,0.304962,
20170420075912505,3,-0.232971,-0.091736,0.325729,
20170420075912526,3,-0.165756,-0.097855,0.342819,
20170420075912546,3,-0.116898,-0.171143,0.363586,
20170420075912567,3,-0.086349,-0.227356,0.384354,
20170420075912587,3,-0.059464,-0.223679,0.424683,
20170420075912604,3,-0.046051,-0.205353,0.461334,
20170420075912627,3,-0.038712,-0.209030,0.480881,
20170420075912645,3,-0.048492,-0.257889,0.467453,
20170420075912666,3,-0.064377,-0.294540,0.460114,
20170420075912691,3,-0.081467,-0.296982,0.463776,
20170420075912702,3,-0.092468,-0.267685,0.477219,
20170420075912727,3,-0.102234,-0.251801,0.485779,
20170420075912742,3,-0.121780,-0.237122,0.490662,
20170420075912761,3,-0.134003,-0.256683,0.497986,
20170420075912788,3,-0.105911,-0.268890,0.506546,
20170420075912804,3,-0.065582,-0.235916,0.506546,
20170420075912828,3,-0.057022,-0.172379,0.493103,
20170420075912843,3,-0.044815,-0.135727,0.469894,
20170420075912864,3,0.006470,-0.188263,0.435684,
20170420075912879,3,0.057785,-0.255447,0.401474,
20170420075912899,3,0.093231,-0.253006,0.377029,
20170420075912926,3,0.117645,-0.169937,0.340378,
20170420075912944,3,0.144531,-0.105179,0.295181,
20170420075912961,3,0.183624,-0.128387,0.243866,
20170420075912977,3,0.233719,-0.210236,0.207230,
20170420075912997,3,0.274033,-0.234680,0.196228,
20170420075913020,3,0.294800,-0.177261,0.179108,
20170420075913036,3,0.300919,-0.111282,0.144897,
20170420075913061,3,0.288696,-0.070969,0.109482,
20170420075913081,3,0.298477,-0.069748,0.076492,
20170420075913095,3,0.320465,-0.108841,0.053284,
20170420075913121,3,0.341232,-0.124725,0.028839,
20170420075913135,3,0.390106,-0.113739,0.008072,
20170420075913159,3,0.451202,-0.117401,-0.004135,
20170420075913175,3,0.495178,-0.128387,-0.006577,
20170420075913196,3,0.529373,-0.122284,-0.011459,
20170420075913225,3,0.548920,-0.107620,-0.024902,
20170420075913233,3,0.552597,-0.070969,-0.049347,
20170420075913257,3,0.534271,-0.041641,-0.067657,
20170420075913273,3,0.495178,-0.009903,-0.082306,
20170420075913294,3,0.443848,0.015762,-0.081100,
20170420075913313,3,0.405991,0.046295,-0.072540,
20170420075913332,3,0.393753,0.079285,-0.073776,
20170420075913358,3,0.360779,0.114716,-0.071320,
20170420075913385,3,0.303360,0.131821,-0.084747,
20170420075913395,3,0.275253,0.151352,-0.109192,
20170420075913409,3,0.280151,0.190445,-0.142181,
20170420075913429,3,0.256927,0.197800,-0.162949,
20170420075913458,3,0.216629,0.194122,-0.176392,
20170420075913469,3,0.184860,0.227097,-0.200821,
20170420075913490,3,0.187302,0.218567,-0.259460,
20170420075913509,3,0.205627,0.202682,-0.342545,
20170420075913532,3,0.216629,0.188004,-0.355972,
20170420075913557,3,0.211731,0.195358,-0.376755,
20170420075913570,3,0.226395,0.255219,-0.419510,
20170420075913592,3,0.270370,0.311401,-0.434174,
20170420075913608,3,0.292358,0.300415,-0.462265,
20170420075913626,3,0.269150,0.261307,-0.459824,
20170420075913651,3,0.215393,0.244217,-0.419510,
20170420075913666,3,0.170181,0.308960,-0.393860,
20170420075913692,3,0.177536,0.324844,-0.377975,
20170420075913706,3,0.173859,0.284531,-0.374298,
20170420075913730,3,0.120087,0.266205,-0.379196,
20170420075913747,3,0.078552,0.239334,-0.360870,
20170420075913767,3,0.076111,0.235657,-0.341324,
20170420075913791,3,0.067566,0.273544,-0.304672,
20170420075913803,3,0.049240,0.272308,-0.288788,
20170420075913824,3,0.033356,0.227097,-0.320557,
20170420075913843,3,0.010147,0.208771,-0.341324,
20170420075913865,3,-0.041153,0.137924,-0.359650,
20170420075913884,3,-0.099792,0.024307,-0.357208,
20170420075913903,3,-0.148666,-0.014786,-0.331558,
20170420075913929,3,-0.162094,-0.041641,-0.331558,
20170420075913945,3,-0.126678,-0.162613,-0.358429,
20170420075913963,3,-0.075348,-0.420395,-0.408508,
20170420075913991,3,-0.022827,-0.547440,-0.443939,
20170420075914000,3,0.070007,-0.498581,-0.440277,
20170420075914022,3,0.164093,-0.513229,-0.420731,
20170420075914042,3,0.230057,-0.592651,-0.396301,
20170420075914061,3,0.228836,-0.582870,-0.326660,
20170420075914081,3,0.175064,-0.607315,-0.270462,
20170420075914101,3,0.112762,-0.747803,-0.270462,
20170420075914122,3,0.101776,-0.866318,-0.329102,
20170420075914143,3,0.156738,-0.805222,-0.316879,
20170420075914158,3,0.188507,-0.639084,-0.215485,
20170420075914178,3,0.190948,-0.599976,-0.140961,
20170420075914197,3,0.197067,-0.672058,-0.094543,
20170420075914226,3,0.203186,-0.701386,-0.061539,
20170420075914238,3,0.215393,-0.590210,-0.032227,
20170420075914258,3,0.204391,-0.427719,0.020294,
20170420075914276,3,0.160416,-0.289658,0.104599,
20170420075914299,3,0.101776,-0.256683,0.182785,
20170420075914319,3,-0.019180,-0.285995,0.245087,
20170420075914336,3,-0.140106,-0.240799,0.292740,
20170420075914357,3,-0.197525,-0.162613,0.329391,
20170420075914392,3,-0.229294,-0.090515,0.374588,
20170420075914400,3,-0.268387,-0.095413,0.414917,
20170420075914414,3,-0.322159,-0.191910,0.466217,
20170420075914433,3,-0.351471,-0.288452,0.528534,
20170420075914454,3,-0.329483,-0.306763,0.576187,
20170420075914472,3,-0.302597,-0.218796,0.604279,
20170420075914492,3,-0.318481,-0.034317,0.607941,
20170420075914512,3,-0.369797,0.203888,0.595718,
20170420075914531,3,-0.383240,0.275986,0.567627,
20170420075914552,3,-0.323364,0.260101,0.537079,
20170420075914574,3,-0.257385,0.306519,0.506546,
20170420075914598,3,-0.240295,0.492233,0.539520,
20170420075914619,3,-0.251297,0.674271,0.589615,
20170420075914631,3,-0.316040,0.671829,0.599396,
20170420075914656,3,-0.430878,0.638824,0.615280,
20170420075914669,3,-0.502960,0.674271,0.616486,
20170420075914692,3,-0.488312,0.665710,0.533417,
20170420075914717,3,-0.469986,0.668152,0.497986,
20170420075914730,3,-0.487076,0.614395,0.495544,
20170420075914750,3,-0.532288,0.527649,0.478439,
20170420075914772,3,-0.565262,0.428696,0.450333,
20170420075914793,3,-0.534729,0.376160,0.412476,
20170420075914816,3,-0.430878,0.407928,0.381912,
